Id Commande,Date Commande,Id Client,Id Magasin,Statut Commande,Total HT Commande,Id Produit,Quantite,Prix Unitaire,Taux Remise,Sous-Total Produit,Id Facture,Date Comptable,Montant Facture TTC,Statut Paiement Facture
CMD002218,2025-01-06,C00889,S002,Livrée,510.95,P00077,9,63.08,10.0,510.95,F002218,2025-01-07,613.14,Payée
CMD002238,2025-10-20,C00686,S001,Annulée,695.74,P00047,4,114.63,0.0,458.52,,,,
CMD002238,2025-10-20,C00686,S001,Annulée,695.74,P00043,1,132.39,0.0,132.39,,,,
CMD002238,2025-10-20,C00686,S001,Annulée,695.74,P00140,8,14.56,10.0,104.83,,,,
CMD002268,2025-07-08,C00703,S001,Annulée,273.93,P00057,1,82.94,0.0,82.94,,,,
CMD002268,2025-07-08,C00703,S001,Annulée,273.93,P00143,1,111.71,0.0,111.71,,,,
CMD002268,2025-07-08,C00703,S001,Annulée,273.93,P00011,1,79.28,0.0,79.28,,,,
CMD002280,2025-07-03,C00032,S001,En cours,1598.93,P00144,7,116.53,10.0,734.14,,,,
CMD002280,2025-07-03,C00032,S001,En cours,1598.93,P00075,8,120.11,10.0,864.79,,,,
CMD002285,2025-02-27,C00532,S005,En cours,302.48,P00009,1,103.4,0.0,103.4,,,,
CMD002285,2025-02-27,C00532,S005,En cours,302.48,P00112,2,99.54,0.0,199.08,,,,
CMD002308,2025-01-08,C00682,S001,Annulée,1174.55,P00091,1,125.01,0.0,125.01,,,,
CMD002308,2025-01-08,C00682,S001,Annulée,1174.55,P00093,8,145.77,10.0,1049.54,,,,
CMD002321,2025-10-20,C01118,S004,En cours,1417.3,P00068,5,114.13,0.0,570.65,,,,
CMD002321,2025-10-20,C01118,S004,En cours,1417.3,P00134,7,7.87,10.0,49.58,,,,
CMD002321,2025-10-20,C01118,S004,En cours,1417.3,P00106,5,8.02,0.0,40.1,,,,
CMD002321,2025-10-20,C01118,S004,En cours,1417.3,P00014,12,70.09,10.0,756.97,,,,
CMD002376,2025-04-08,C00940,S003,Annulée,771.5,P00115,5,19.27,0.0,96.35,,,,
CMD002376,2025-04-08,C00940,S003,Annulée,771.5,P00064,5,135.03,0.0,675.15,,,,
CMD002388,2025-05-14,C00034,S002,En cours,1626.07,P00102,5,92.69,0.0,463.45,,,,
CMD002388,2025-05-14,C00034,S002,En cours,1626.07,P00116,12,107.65,10.0,1162.62,,,,
CMD002397,2024-06-19,C00996,S001,Annulée,1493.4,P00010,1,99.15,0.0,99.15,,,,
CMD002397,2024-06-19,C00996,S001,Annulée,1493.4,P00076,9,57.5,10.0,465.75,,,,
CMD002397,2024-06-19,C00996,S001,Annulée,1493.4,P00047,9,114.63,10.0,928.5,,,,
CMD002401,2025-08-09,C00579,S003,En cours,2654.69,P00094,6,140.11,10.0,756.59,,,,
CMD002401,2025-08-09,C00579,S003,En cours,2654.69,P00006,9,107.4,10.0,869.94,,,,
CMD002401,2025-08-09,C00579,S003,En cours,2654.69,P00031,9,98.34,10.0,796.55,,,,
CMD002401,2025-08-09,C00579,S003,En cours,2654.69,P00149,12,10.78,10.0,116.42,,,,
CMD002401,2025-08-09,C00579,S003,En cours,2654.69,P00128,6,21.33,10.0,115.18,,,,
CMD002461,2025-11-20,C00710,S001,En cours,620.66,P00008,1,110.09,0.0,110.09,,,,
CMD002461,2025-11-20,C00710,S001,En cours,620.66,P00073,6,94.55,10.0,510.57,,,,
CMD002513,2024-01-29,C00589,S002,Annulée,1683.8,P00137,1,59.02,0.0,59.02,,,,
CMD002513,2024-01-29,C00589,S002,Annulée,1683.8,P00031,5,98.34,0.0,491.7,,,,
CMD002513,2024-01-29,C00589,S002,Annulée,1683.8,P00048,10,25.93,10.0,233.37,,,,
CMD002513,2024-01-29,C00589,S002,Annulée,1683.8,P00063,9,70.16,10.0,568.3,,,,
CMD002513,2024-01-29,C00589,S002,Annulée,1683.8,P00107,8,46.03,10.0,331.42,,,,
CMD002531,2025-12-21,C00716,S001,Livrée,3590.65,P00035,10,61.02,10.0,549.18,F002531,2025-12-22,4308.78,Payée
CMD002531,2025-12-21,C00716,S001,Livrée,3590.65,P00053,8,103.77,10.0,747.14,F002531,2025-12-22,4308.78,Payée
CMD002531,2025-12-21,C00716,S001,Livrée,3590.65,P00057,2,82.94,0.0,165.88,F002531,2025-12-22,4308.78,Payée
CMD002531,2025-12-21,C00716,S001,Livrée,3590.65,P00087,11,135.44,10.0,1340.86,F002531,2025-12-22,4308.78,Payée
CMD002531,2025-12-21,C00716,S001,Livrée,3590.65,P00090,6,145.85,10.0,787.59,F002531,2025-12-22,4308.78,Payée
CMD002550,2024-03-02,C00979,S005,Annulée,421.86,P00080,2,96.09,0.0,192.18,,,,
CMD002550,2024-03-02,C00979,S005,Annulée,421.86,P00019,4,57.42,0.0,229.68,,,,
CMD002558,2025-12-23,C00578,S002,En cours,2324.32,P00067,2,12.84,0.0,25.68,,,,
CMD002558,2025-12-23,C00578,S002,En cours,2324.32,P00129,11,77.2,10.0,764.28,,,,
CMD002558,2025-12-23,C00578,S002,En cours,2324.32,P00095,9,68.83,10.0,557.52,,,,
CMD002558,2025-12-23,C00578,S002,En cours,2324.32,P00130,11,98.67,10.0,976.83,,,,
CMD002605,2024-08-16,C01109,S004,Livrée,2766.39,P00094,11,140.11,10.0,1387.09,F002605,2024-08-17,3319.66,Payée
CMD002605,2024-08-16,C01109,S004,Livrée,2766.39,P00085,4,62.35,0.0,249.4,F002605,2024-08-17,3319.66,Payée
CMD002605,2024-08-16,C01109,S004,Livrée,2766.39,P00025,12,104.62,10.0,1129.9,F002605,2024-08-17,3319.66,Payée
CMD002629,2024-03-01,C00799,S004,En cours,2017.76,P00006,9,107.4,10.0,869.94,,,,
CMD002629,2024-03-01,C00799,S004,En cours,2017.76,P00135,10,12.58,10.0,113.22,,,,
CMD002629,2024-03-01,C00799,S004,En cours,2017.76,P00075,2,120.11,0.0,240.22,,,,
CMD002629,2024-03-01,C00799,S004,En cours,2017.76,P00049,11,80.24,10.0,794.38,,,,
CMD002633,2025-03-19,C00360,S002,Livrée,2221.38,P00030,8,92.53,10.0,666.22,F002633,2025-03-20,2665.66,Payée
CMD002633,2025-03-19,C00360,S002,Livrée,2221.38,P00013,8,114.16,10.0,821.95,F002633,2025-03-20,2665.66,Payée
CMD002633,2025-03-19,C00360,S002,Livrée,2221.38,P00046,12,67.89,10.0,733.21,F002633,2025-03-20,2665.66,Payée
CMD002671,2025-05-11,C00509,S005,Livrée,1509.06,P00013,12,114.16,10.0,1232.93,F002671,2025-05-12,1810.87,Payée
CMD002671,2025-05-11,C00509,S005,Livrée,1509.06,P00056,9,34.09,10.0,276.13,F002671,2025-05-12,1810.87,Payée
CMD002698,2024-07-06,C00250,S001,Livrée,708.05,P00031,8,98.34,10.0,708.05,F002698,2024-07-07,849.66,Payée
CMD002707,2024-04-15,C00158,S004,En cours,3004.22,P00103,10,78.07,10.0,702.63,,,,
CMD002707,2024-04-15,C00158,S004,En cours,3004.22,P00012,12,39.87,10.0,430.6,,,,
CMD002707,2024-04-15,C00158,S004,En cours,3004.22,P00027,10,110.0,10.0,990.0,,,,
CMD002707,2024-04-15,C00158,S004,En cours,3004.22,P00150,8,122.36,10.0,880.99,,,,
CMD002719,2025-08-05,C00414,S004,Livrée,1207.52,P00054,11,118.99,10.0,1178.0,F002719,2025-08-06,1449.03,En attente
CMD002719,2025-08-05,C00414,S004,Livrée,1207.52,P00114,3,9.84,0.0,29.52,F002719,2025-08-06,1449.03,En attente
CMD002771,2024-12-08,C00318,S001,Annulée,1552.26,P00087,5,135.44,0.0,677.2,,,,
CMD002771,2024-12-08,C00318,S001,Annulée,1552.26,P00119,7,110.08,10.0,693.5,,,,
CMD002771,2024-12-08,C00318,S001,Annulée,1552.26,P00059,3,60.52,0.0,181.56,,,,
CMD002901,2025-01-18,C00261,S004,Annulée,1252.83,P00121,1,128.01,0.0,128.01,,,,
CMD002901,2025-01-18,C00261,S004,Annulée,1252.83,P00005,10,124.98,10.0,1124.82,,,,
CMD002902,2025-12-03,C00803,S001,Livrée,2579.55,P00129,10,77.2,10.0,694.8,F002902,2025-12-04,3095.46,Payée
CMD002902,2025-12-03,C00803,S001,Livrée,2579.55,P00145,6,130.88,10.0,706.75,F002902,2025-12-04,3095.46,Payée
CMD002902,2025-12-03,C00803,S001,Livrée,2579.55,P00054,11,118.99,10.0,1178.0,F002902,2025-12-04,3095.46,Payée
CMD002903,2025-03-13,C00280,S003,Annulée,1391.34,P00107,4,46.03,0.0,184.12,,,,
CMD002903,2025-03-13,C00280,S003,Annulée,1391.34,P00101,11,9.5,10.0,94.05,,,,
CMD002903,2025-03-13,C00280,S003,Annulée,1391.34,P00066,7,117.56,10.0,740.63,,,,
CMD002903,2025-03-13,C00280,S003,Annulée,1391.34,P00051,3,124.18,0.0,372.54,,,,
CMD002925,2024-08-14,C01114,S003,En cours,871.66,P00056,8,34.09,10.0,245.45,,,,
CMD002925,2024-08-14,C01114,S003,En cours,871.66,P00124,9,77.31,10.0,626.21,,,,
CMD002950,2025-12-27,C01101,S003,En cours,1462.75,P00087,12,135.44,10.0,1462.75,,,,
CMD002955,2025-09-10,C00905,S003,Annulée,1391.25,P00090,1,145.85,0.0,145.85,,,,
CMD002955,2025-09-10,C00905,S003,Annulée,1391.25,P00006,3,107.4,0.0,322.2,,,,
CMD002955,2025-09-10,C00905,S003,Annulée,1391.25,P00147,1,88.99,0.0,88.99,,,,
CMD002955,2025-09-10,C00905,S003,Annulée,1391.25,P00102,10,92.69,10.0,834.21,,,,
CMD002985,2024-04-25,C00800,S003,Livrée,1496.42,P00089,4,47.82,0.0,191.28,F002985,2024-04-26,1795.7,Payée
CMD002985,2024-04-25,C00800,S003,Livrée,1496.42,P00057,11,82.94,10.0,821.11,F002985,2024-04-26,1795.7,Payée
CMD002985,2024-04-25,C00800,S003,Livrée,1496.42,P00049,1,80.24,0.0,80.24,F002985,2024-04-26,1795.7,Payée
CMD002985,2024-04-25,C00800,S003,Livrée,1496.42,P00085,6,62.35,10.0,336.69,F002985,2024-04-26,1795.7,Payée
CMD002985,2024-04-25,C00800,S003,Livrée,1496.42,P00148,8,9.32,10.0,67.1,F002985,2024-04-26,1795.7,Payée
CMD002992,2024-02-29,C00655,S005,Livrée,916.64,P00050,3,64.93,0.0,194.79,F002992,2024-03-01,1099.97,Payée
CMD002992,2024-02-29,C00655,S005,Livrée,916.64,P00102,5,92.69,0.0,463.45,F002992,2024-03-01,1099.97,Payée
CMD002992,2024-02-29,C00655,S005,Livrée,916.64,P00125,5,51.68,0.0,258.4,F002992,2024-03-01,1099.97,Payée
CMD003036,2026-01-01,C00580,S002,Livrée,1562.22,P00072,4,55.34,0.0,221.36,F003036,2026-01-02,1874.66,Payée
CMD003036,2026-01-01,C00580,S002,Livrée,1562.22,P00087,11,135.44,10.0,1340.86,F003036,2026-01-02,1874.66,Payée
CMD003045,2025-03-21,C00831,S004,Livrée,3109.14,P00129,10,77.2,10.0,694.8,F003045,2025-03-22,3730.97,Payée
CMD003045,2025-03-21,C00831,S004,Livrée,3109.14,P00006,7,107.4,10.0,676.62,F003045,2025-03-22,3730.97,Payée
CMD003045,2025-03-21,C00831,S004,Livrée,3109.14,P00150,8,122.36,10.0,880.99,F003045,2025-03-22,3730.97,Payée
CMD003045,2025-03-21,C00831,S004,Livrée,3109.14,P00054,8,118.99,10.0,856.73,F003045,2025-03-22,3730.97,Payée
CMD003048,2025-05-11,C00623,S002,Annulée,357.1,P00140,5,14.56,0.0,72.8,,,,
CMD003048,2025-05-11,C00623,S002,Annulée,357.1,P00038,5,56.86,0.0,284.3,,,,
CMD003065,2025-01-05,C00135,S005,Annulée,1428.82,P00042,10,125.84,10.0,1132.56,,,,
CMD003065,2025-01-05,C00135,S005,Annulée,1428.82,P00049,2,80.24,0.0,160.48,,,,
CMD003065,2025-01-05,C00135,S005,Annulée,1428.82,P00046,2,67.89,0.0,135.78,,,,
CMD003132,2024-08-17,C00783,S001,Annulée,2062.77,P00007,9,81.79,10.0,662.5,,,,
CMD003132,2024-08-17,C00783,S001,Annulée,2062.77,P00127,12,72.29,10.0,780.73,,,,
CMD003132,2024-08-17,C00783,S001,Annulée,2062.77,P00031,7,98.34,10.0,619.54,,,,
CMD003142,2024-11-04,C00238,S004,Annulée,1202.98,P00061,3,85.31,0.0,255.93,,,,
CMD003142,2024-11-04,C00238,S004,Annulée,1202.98,P00026,6,50.55,10.0,272.97,,,,
CMD003142,2024-11-04,C00238,S004,Annulée,1202.98,P00017,12,30.03,10.0,324.32,,,,
CMD003142,2024-11-04,C00238,S004,Annulée,1202.98,P00062,6,64.77,10.0,349.76,,,,
CMD003157,2024-01-13,C00755,S002,Annulée,1303.74,P00110,6,32.12,10.0,173.45,,,,
CMD003157,2024-01-13,C00755,S002,Annulée,1303.74,P00018,10,5.64,10.0,50.76,,,,
CMD003157,2024-01-13,C00755,S002,Annulée,1303.74,P00059,8,60.52,10.0,435.74,,,,
CMD003157,2024-01-13,C00755,S002,Annulée,1303.74,P00021,9,79.48,10.0,643.79,,,,
CMD003232,2025-06-19,C00811,S005,Annulée,1114.77,P00101,4,9.5,0.0,38.0,,,,
CMD003232,2025-06-19,C00811,S005,Annulée,1114.77,P00054,7,118.99,10.0,749.64,,,,
CMD003232,2025-06-19,C00811,S005,Annulée,1114.77,P00071,8,36.96,10.0,266.11,,,,
CMD003232,2025-06-19,C00811,S005,Annulée,1114.77,P00035,1,61.02,0.0,61.02,,,,
CMD003271,2025-03-28,C01046,S003,Livrée,2863.17,P00031,11,98.34,10.0,973.57,F003271,2025-03-29,3435.8,Payée
CMD003271,2025-03-28,C01046,S003,Livrée,2863.17,P00001,6,49.96,10.0,269.78,F003271,2025-03-29,3435.8,Payée
CMD003271,2025-03-28,C01046,S003,Livrée,2863.17,P00094,10,140.11,10.0,1260.99,F003271,2025-03-29,3435.8,Payée
CMD003271,2025-03-28,C01046,S003,Livrée,2863.17,P00012,10,39.87,10.0,358.83,F003271,2025-03-29,3435.8,Payée
CMD003280,2024-06-27,C00479,S005,Livrée,1754.75,P00018,2,5.64,0.0,11.28,F003280,2024-06-28,2105.7,Payée
CMD003280,2024-06-27,C00479,S005,Livrée,1754.75,P00031,4,98.34,0.0,393.36,F003280,2024-06-28,2105.7,Payée
CMD003280,2024-06-27,C00479,S005,Livrée,1754.75,P00091,12,125.01,10.0,1350.11,F003280,2024-06-28,2105.7,Payée
CMD003305,2024-03-25,C00394,S003,En cours,3382.86,P00045,10,58.67,10.0,528.03,,,,
CMD003305,2024-03-25,C00394,S003,En cours,3382.86,P00005,11,124.98,10.0,1237.3,,,,
CMD003305,2024-03-25,C00394,S003,En cours,3382.86,P00105,7,53.69,10.0,338.25,,,,
CMD003305,2024-03-25,C00394,S003,En cours,3382.86,P00057,10,82.94,10.0,746.46,,,,
CMD003305,2024-03-25,C00394,S003,En cours,3382.86,P00130,6,98.67,10.0,532.82,,,,
CMD003323,2025-11-30,C01036,S003,Annulée,2642.95,P00010,8,99.15,10.0,713.88,,,,
CMD003323,2025-11-30,C01036,S003,Annulée,2642.95,P00127,10,72.29,10.0,650.61,,,,
CMD003323,2025-11-30,C01036,S003,Annulée,2642.95,P00025,9,104.62,10.0,847.42,,,,
CMD003323,2025-11-30,C01036,S003,Annulée,2642.95,P00044,3,143.68,0.0,431.04,,,,
CMD003360,2024-04-09,C00931,S003,Livrée,104.53,P00018,3,5.64,0.0,16.92,F003360,2024-04-10,125.44,Payée
CMD003360,2024-04-09,C00931,S003,Livrée,104.53,P00036,11,8.85,10.0,87.61,F003360,2024-04-10,125.44,Payée
CMD003406,2024-06-18,C00286,S004,En cours,1319.08,P00012,8,39.87,10.0,287.06,,,,
CMD003406,2024-06-18,C00286,S004,En cours,1319.08,P00114,2,9.84,0.0,19.68,,,,
CMD003406,2024-06-18,C00286,S004,En cours,1319.08,P00005,9,124.98,10.0,1012.34,,,,
CMD003437,2025-04-16,C00835,S001,En cours,2150.73,P00147,1,88.99,0.0,88.99,,,,
CMD003437,2025-04-16,C00835,S001,En cours,2150.73,P00086,7,63.93,10.0,402.76,,,,
CMD003437,2025-04-16,C00835,S001,En cours,2150.73,P00051,11,124.18,10.0,1229.38,,,,
CMD003437,2025-04-16,C00835,S001,En cours,2150.73,P00006,4,107.4,0.0,429.6,,,,
CMD003441,2025-12-24,C00505,S003,Annulée,1887.82,P00073,9,94.55,10.0,765.85,,,,
CMD003441,2025-12-24,C00505,S003,Annulée,1887.82,P00086,7,63.93,10.0,402.76,,,,
CMD003441,2025-12-24,C00505,S003,Annulée,1887.82,P00013,7,114.16,10.0,719.21,,,,
CMD003472,2025-10-11,C00613,S002,En cours,2028.02,P00046,4,67.89,0.0,271.56,,,,
CMD003472,2025-10-11,C00613,S002,En cours,2028.02,P00041,7,113.92,10.0,717.7,,,,
CMD003472,2025-10-11,C00613,S002,En cours,2028.02,P00132,5,13.63,0.0,68.15,,,,
CMD003472,2025-10-11,C00613,S002,En cours,2028.02,P00066,8,117.56,10.0,846.43,,,,
CMD003472,2025-10-11,C00613,S002,En cours,2028.02,P00051,1,124.18,0.0,124.18,,,,
CMD003478,2025-03-20,C00923,S002,Livrée,382.51,P00083,3,58.57,0.0,175.71,F003478,2025-03-21,459.01,Payée
CMD003478,2025-03-20,C00923,S002,Livrée,382.51,P00009,2,103.4,0.0,206.8,F003478,2025-03-21,459.01,Payée
CMD003514,2025-04-29,C00257,S005,En cours,1479.0,P00018,12,5.64,10.0,60.91,,,,
CMD003514,2025-04-29,C00257,S005,En cours,1479.0,P00125,4,51.68,0.0,206.72,,,,
CMD003514,2025-04-29,C00257,S005,En cours,1479.0,P00150,11,122.36,10.0,1211.36,,,,
CMD003543,2025-12-17,C00128,S005,Livrée,1226.3,P00082,1,19.62,0.0,19.62,F003543,2025-12-18,1471.56,Payée
CMD003543,2025-12-17,C00128,S005,Livrée,1226.3,P00141,5,146.29,0.0,731.45,F003543,2025-12-18,1471.56,Payée
CMD003543,2025-12-17,C00128,S005,Livrée,1226.3,P00045,9,58.67,10.0,475.23,F003543,2025-12-18,1471.56,Payée
CMD003566,2025-02-13,C00106,S003,Livrée,1380.95,P00134,4,7.87,0.0,31.48,F003566,2025-02-14,1657.14,Payée
CMD003566,2025-02-13,C00106,S003,Livrée,1380.95,P00126,11,136.31,10.0,1349.47,F003566,2025-02-14,1657.14,Payée
CMD003590,2024-02-24,C00887,S003,Livrée,2864.97,P00074,5,114.14,0.0,570.7,F003590,2024-02-25,3437.97,Payée
CMD003590,2024-02-24,C00887,S003,Livrée,2864.97,P00141,12,146.29,10.0,1579.93,F003590,2024-02-25,3437.97,Payée
CMD003590,2024-02-24,C00887,S003,Livrée,2864.97,P00104,9,88.19,10.0,714.34,F003590,2024-02-25,3437.97,Payée
CMD003611,2024-10-20,C01105,S004,Livrée,2219.21,P00093,11,145.77,10.0,1443.12,F003611,2024-10-21,2663.05,Payée
CMD003611,2024-10-20,C01105,S004,Livrée,2219.21,P00130,3,98.67,0.0,296.01,F003611,2024-10-21,2663.05,Payée
CMD003611,2024-10-20,C01105,S004,Livrée,2219.21,P00135,1,12.58,0.0,12.58,F003611,2024-10-21,2663.05,Payée
CMD003611,2024-10-20,C01105,S004,Livrée,2219.21,P00050,8,64.93,10.0,467.5,F003611,2024-10-21,2663.05,Payée
CMD003652,2025-12-13,C00417,S001,Annulée,1337.27,P00125,3,51.68,0.0,155.04,,,,
CMD003652,2025-12-13,C00417,S001,Annulée,1337.27,P00016,4,97.75,0.0,391.0,,,,
CMD003652,2025-12-13,C00417,S001,Annulée,1337.27,P00013,2,114.16,0.0,228.32,,,,
CMD003652,2025-12-13,C00417,S001,Annulée,1337.27,P00038,11,56.86,10.0,562.91,,,,
CMD003687,2024-01-28,C00894,S004,Annulée,455.68,P00041,4,113.92,0.0,455.68,,,,
CMD003717,2025-01-04,C00080,S004,Livrée,1942.24,P00033,11,124.83,10.0,1235.82,F003717,2025-01-05,2330.68,Payée
CMD003717,2025-01-04,C00080,S004,Livrée,1942.24,P00136,5,17.7,0.0,88.5,F003717,2025-01-05,2330.68,Payée
CMD003717,2025-01-04,C00080,S004,Livrée,1942.24,P00150,4,122.36,0.0,489.44,F003717,2025-01-05,2330.68,Payée
CMD003717,2025-01-04,C00080,S004,Livrée,1942.24,P00110,4,32.12,0.0,128.48,F003717,2025-01-05,2330.68,Payée
CMD003763,2024-08-20,C00335,S002,Livrée,1582.01,P00023,8,106.59,10.0,767.45,F003763,2024-08-21,1898.41,Payée
CMD003763,2024-08-20,C00335,S002,Livrée,1582.01,P00049,9,80.24,10.0,649.94,F003763,2024-08-21,1898.41,Payée
CMD003763,2024-08-20,C00335,S002,Livrée,1582.01,P00086,1,63.93,0.0,63.93,F003763,2024-08-21,1898.41,Payée
CMD003763,2024-08-20,C00335,S002,Livrée,1582.01,P00084,1,100.69,0.0,100.69,F003763,2024-08-21,1898.41,Payée
CMD003765,2025-10-19,C01022,S002,En cours,2911.64,P00047,3,114.63,0.0,343.89,,,,
CMD003765,2025-10-19,C01022,S002,En cours,2911.64,P00006,12,107.4,10.0,1159.92,,,,
CMD003765,2025-10-19,C01022,S002,En cours,2911.64,P00135,12,12.58,10.0,135.86,,,,
CMD003765,2025-10-19,C01022,S002,En cours,2911.64,P00007,7,81.79,10.0,515.28,,,,
CMD003765,2025-10-19,C01022,S002,En cours,2911.64,P00075,7,120.11,10.0,756.69,,,,
CMD003769,2024-02-22,C00561,S005,Annulée,800.07,P00081,9,49.93,10.0,404.43,,,,
CMD003769,2024-02-22,C00561,S005,Annulée,800.07,P00004,10,43.96,10.0,395.64,,,,
CMD003786,2025-01-06,C00763,S004,Annulée,347.65,P00045,2,58.67,0.0,117.34,,,,
CMD003786,2025-01-06,C00763,S004,Annulée,347.65,P00131,10,25.59,10.0,230.31,,,,
CMD003819,2024-07-25,C00500,S003,En cours,508.46,P00070,1,142.11,0.0,142.11,,,,
CMD003819,2024-07-25,C00500,S003,En cours,508.46,P00105,2,53.69,0.0,107.38,,,,
CMD003819,2024-07-25,C00500,S003,En cours,508.46,P00120,6,30.83,10.0,166.48,,,,
CMD003819,2024-07-25,C00500,S003,En cours,508.46,P00120,3,30.83,0.0,92.49,,,,
CMD003825,2025-02-13,C00982,S005,En cours,1737.34,P00039,6,60.67,10.0,327.62,,,,
CMD003825,2025-02-13,C00982,S005,En cours,1737.34,P00035,11,61.02,10.0,604.1,,,,
CMD003825,2025-02-13,C00982,S005,En cours,1737.34,P00123,10,19.47,10.0,175.23,,,,
CMD003825,2025-02-13,C00982,S005,En cours,1737.34,P00029,8,59.45,10.0,428.04,,,,
CMD003825,2025-02-13,C00982,S005,En cours,1737.34,P00110,7,32.12,10.0,202.36,,,,
CMD003878,2024-06-28,C00876,S004,Livrée,1795.04,P00053,12,103.77,10.0,1120.72,F003878,2024-06-29,2154.04,Payée
CMD003878,2024-06-28,C00876,S004,Livrée,1795.04,P00040,6,107.5,10.0,580.5,F003878,2024-06-29,2154.04,Payée
CMD003878,2024-06-28,C00876,S004,Livrée,1795.04,P00071,1,36.96,0.0,36.96,F003878,2024-06-29,2154.04,Payée
CMD003878,2024-06-28,C00876,S004,Livrée,1795.04,P00038,1,56.86,0.0,56.86,F003878,2024-06-29,2154.04,Payée
CMD003924,2025-05-18,C00691,S003,Livrée,1663.71,P00020,6,109.59,10.0,591.79,F003924,2025-05-19,1996.46,Payée
CMD003924,2025-05-18,C00691,S003,Livrée,1663.71,P00020,9,109.59,10.0,887.68,F003924,2025-05-19,1996.46,Payée
CMD003924,2025-05-18,C00691,S003,Livrée,1663.71,P00131,8,25.59,10.0,184.25,F003924,2025-05-19,1996.46,Payée
CMD004012,2024-09-11,C00021,S001,Annulée,594.14,P00104,7,88.19,10.0,555.6,,,,
CMD004012,2024-09-11,C00021,S001,Annulée,594.14,P00115,2,19.27,0.0,38.54,,,,
CMD004074,2025-11-28,C00523,S002,En cours,480.44,P00075,4,120.11,0.0,480.44,,,,
CMD004134,2025-08-19,C01151,S005,Annulée,649.23,P00123,12,19.47,10.0,210.28,,,,
CMD004134,2025-08-19,C01151,S005,Annulée,649.23,P00047,1,114.63,0.0,114.63,,,,
CMD004134,2025-08-19,C01151,S005,Annulée,649.23,P00017,12,30.03,10.0,324.32,,,,
CMD004158,2025-10-12,C00290,S001,Annulée,1045.43,P00118,1,80.42,0.0,80.42,,,,
CMD004158,2025-10-12,C00290,S001,Annulée,1045.43,P00126,2,136.31,0.0,272.62,,,,
CMD004158,2025-10-12,C00290,S001,Annulée,1045.43,P00128,8,21.33,10.0,153.58,,,,
CMD004158,2025-10-12,C00290,S001,Annulée,1045.43,P00050,2,64.93,0.0,129.86,,,,
CMD004158,2025-10-12,C00290,S001,Annulée,1045.43,P00007,5,81.79,0.0,408.95,,,,
CMD004183,2024-06-07,C00568,S001,Annulée,1737.49,P00031,9,98.34,10.0,796.55,,,,
CMD004183,2024-06-07,C00568,S001,Annulée,1737.49,P00021,6,79.48,10.0,429.19,,,,
CMD004183,2024-06-07,C00568,S001,Annulée,1737.49,P00038,10,56.86,10.0,511.74,,,,
CMD004189,2024-03-01,C01084,S004,Annulée,60.91,P00018,12,5.64,10.0,60.91,,,,
CMD004199,2024-02-27,C00746,S003,Annulée,271.65,P00109,5,54.33,0.0,271.65,,,,
CMD004203,2024-06-26,C01006,S003,Annulée,807.65,P00117,9,99.71,10.0,807.65,,,,
CMD004218,2024-07-05,C01129,S004,En cours,1365.09,P00042,7,125.84,10.0,792.79,,,,
CMD004218,2024-07-05,C01129,S004,En cours,1365.09,P00041,1,113.92,0.0,113.92,,,,
CMD004218,2024-07-05,C01129,S004,En cours,1365.09,P00013,3,114.16,0.0,342.48,,,,
CMD004218,2024-07-05,C01129,S004,En cours,1365.09,P00122,5,23.18,0.0,115.9,,,,
CMD004237,2024-07-03,C00118,S005,Livrée,2403.68,P00027,12,110.0,10.0,1188.0,F004237,2024-07-04,2884.42,En attente
CMD004237,2024-07-03,C00118,S005,Livrée,2403.68,P00127,2,72.29,0.0,144.58,F004237,2024-07-04,2884.42,En attente
CMD004237,2024-07-03,C00118,S005,Livrée,2403.68,P00040,3,107.5,0.0,322.5,F004237,2024-07-04,2884.42,En attente
CMD004237,2024-07-03,C00118,S005,Livrée,2403.68,P00146,6,138.63,10.0,748.6,F004237,2024-07-04,2884.42,En attente
CMD004241,2025-05-23,C01154,S005,Livrée,1280.49,P00003,12,60.4,10.0,652.32,F004241,2025-05-24,1536.59,Payée
CMD004241,2025-05-23,C01154,S005,Livrée,1280.49,P00117,7,99.71,10.0,628.17,F004241,2025-05-24,1536.59,Payée
CMD004247,2024-07-15,C00453,S001,Livrée,2119.18,P00044,5,143.68,0.0,718.4,F004247,2024-07-16,2543.01,Payée
CMD004247,2024-07-15,C00453,S001,Livrée,2119.18,P00078,8,59.04,10.0,425.09,F004247,2024-07-16,2543.01,Payée
CMD004247,2024-07-15,C00453,S001,Livrée,2119.18,P00024,10,108.41,10.0,975.69,F004247,2024-07-16,2543.01,Payée
CMD004252,2024-12-27,C00464,S005,En cours,756.97,P00014,12,70.09,10.0,756.97,,,,
CMD004253,2025-02-01,C01171,S004,En cours,2128.5,P00060,11,106.28,10.0,1052.17,,,,
CMD004253,2025-02-01,C01171,S004,En cours,2128.5,P00091,9,125.01,10.0,1012.58,,,,
CMD004253,2025-02-01,C01171,S004,En cours,2128.5,P00134,9,7.87,10.0,63.75,,,,
CMD004262,2025-01-13,C01051,S001,En cours,1996.13,P00098,5,112.61,0.0,563.05,,,,
CMD004262,2025-01-13,C01051,S001,En cours,1996.13,P00026,5,50.55,0.0,252.75,,,,
CMD004262,2025-01-13,C01051,S001,En cours,1996.13,P00039,11,60.67,10.0,600.63,,,,
